"612";"Estorno falta 10/04/2018";"Est Falta 10/04";no;2;yes;1;1;1;1;1;1;1;1;3;3;3;3;4;"";"";1;3;3;3;3;3;no;1;"";"";5606;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 11   n              n                                               1";"   00008044";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"2920";11;11;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"613";"Dif.Producao 12/04/2018";"Dif.Produção 12";no;2;yes;1;1;1;1;1;1;1;1;3;3;3;3;4;"";"";1;3;3;3;3;3;no;1;"";"";5606;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 11   n              n                                               1";"   00008045";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"1000";11;11;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"614";"Vale Safra";"Vale Safra";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5606;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33   s              s N              N              N              N3";"   00000000";?;?;no;no;0;0;1;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"1801";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"615";"Reemb.Desp.Celular";"Reemb.Desp.Celu";no;2;yes;1;1;1;3;3;3;3;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5606;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33                  n                                               3";"   00000000";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;yes;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1629";0;0;0;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"616";"Vale Lanche";"Vale Lanche";no;2;yes;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5606;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";02/06/21;"075429";" 33   n              n N3             N3             N3             N3";"   00008048";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"1801";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"630";"Indenizacao Art 479 CLT";"Indeniz Art 479";no;2;yes;1;1;1;3;3;3;3;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";630;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33   s              s                N              N              N3";"   00006100                            11111111NSSS100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6104";0;0;0;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"631";"Inden. Lei 7238/84";"Est Ac Coletivo";no;2;yes;1;1;1;3;3;3;3;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";631;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33   n              n                                              N3";"   00006100                            00000000NNNN100000N";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";no;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6102";0;0;0;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"632";"Indenizacao Art 480 CLT";"Indeniz Art 480";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";631;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33   n              n                                               3";"   00010400                            00000000NNNN200000N";?;?;no;no;0;0;0;0;no;2;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6904";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"651";"Ajuste Liquido Anterior Desc";"Ajuste Liq Desc";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6651;0;27;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33                                                                  3";"                                       00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"652";"Ajuste Liquido Adt Desconto";"Aj Liq Adt Desc";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6652;0;76;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33                                                                  3";"                                       00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"653";"Ajuste Liquido Ferias Anter.";"Aj Liq Ferias";no;2;yes;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6653;0;79;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33                                                                  3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"654";"Estouro Periodo Anterior Desc";"Estouro Desc";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6654;0;29;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091955";" 33   n              n                                              N3";"   00010110                            00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"2930";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"660";"Pensao Alim. Normal (Empresa)";"Pen Nor Emp";no;2;yes;2;1;1;3;3;2;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6660;0;7;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32                  n                                               3";"   00010000                            00510000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;51;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"661";"Pensao Alim. Paga Folha Normal";"Pens Alim Fl No";no;2;yes;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";661;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33                                                                  3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"662";"Pensao Alim. Ferias (Empresa)";"Pen Fer Emp.";no;2;yes;2;5;1;3;3;2;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6662;0;45;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32                  n                                               3";"   00010000                            00530000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;53;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"663";"Pensao Alim. 13o (Empresa)";"Pen 13o Emp.";no;2;yes;2;5;1;3;3;2;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6663;0;47;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32                  n                                               3";"   00010000                            00520000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;52;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"664";"Pensao Alim. Adt 13o (Empresa)";"Pen Adt 13 Emp";no;2;yes;2;5;1;3;3;2;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6664;0;49;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32                                                                  3";"                                       00520000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;52;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"665";"Pensao Alim. pago a menor";"Pen Nor Emp men";no;2;yes;2;1;1;3;3;2;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6660;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32   n              n                                               3";"   00010000                            00110000NNNN200000";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;11;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"666";"Pensao Alim. Adt 13o Vencto";"Pen Adt 13 Ven";no;2;yes;1;1;3;3;3;3;3;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6666;0;50;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33                  n                                               3";"   00010000                            00000000NNNN100000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;0;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"667";"Pensao Alim. Normal (periodo)";"Pen Nor Parcela";no;2;yes;2;1;1;3;3;2;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6660;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32   n              n                                               3";"   00010000";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9213";0;0;51;0;no;no;no;no;"2";yes;yes;?;?;0;0;0;0;0;1;0
"668";"Pensao Alim. Adiant (Empresa)";"Pen Adt Emp";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";668;0;72;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33                                                                  3";"                                       00510000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;51;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"669";"Pensao Alim. s/ PLR";"Pen PLR";no;2;yes;2;4;1;3;3;2;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";669;0;66;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32  S                                                               3";"                                       00510000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;51;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"670";"Pensao Alim. s/ PLR (Func)";"Pensao Alim PLR";no;2;yes;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";669;0;112;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 32  S                                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"671";"Desc. Adiant. de Salario";"Desc. Ad. Salar";no;2;yes;2;5;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";302;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091955";" 33   n              n                                              N3";"   00010100                            00000000NNNN200000";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9200";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"672";"Desc.Adto Salario RAF/Infração";"Desc. Ad. Salar";no;2;yes;2;5;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";302;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"val";07/05/21;"155515";" 33   n              n                               N3             N3";"   00010100";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9200";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"673";"Desc. Emis 2ª via Cartão Benef";"Desc. 2ª Via Be";no;2;yes;2;5;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";302;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 33   n              n                               N              N3";"   00010100";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9200";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"674";"Desc.Parcelamento Conv Médico";"Desc. Parc Conv";no;2;yes;2;5;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";302;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";11/04/22;"175757";" 33   n              n                N3             N3             N3";"   00010100";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9200";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"700";"Adicionais Ferias/13o Salario";"Adic Fer/13o";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9700;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091956";" 33                  n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"701";"Retirada Diretor com Vinculo";"Ret Dir c/ Vinc";no;1;yes;1;1;1;1;1;1;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";1701;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 11                  n                                               1";"                                       11111111NNNN100000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";11;11;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"704";"Retirada Diretor sem Vinculo";"Ret Dir s/ Vinc";no;1;yes;1;1;1;1;3;1;3;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";1704;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 11                                                                  1";"                                       11110011NNNN100000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";11;0;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"705";"Fator Redutor";"Fator Redutor";no;2;no;3;5;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";750;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091956";" 33   n              n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"706";"Diferenca Salarial Jan e Fev";"Dif Sal Jan Fev";no;2;yes;1;1;1;1;1;1;1;1;3;3;3;3;4;"";"";1;3;3;3;3;3;no;1;"";"";600;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 11   n              n                               N              N1";"   00008046";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1000";11;11;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"707";"Horas Normais Dispensa Diurnas";"Horas Disp Diur";no;1;yes;1;1;1;1;1;1;1;1;3;3;1;1;4;"";"";3;3;3;3;3;3;no;1;"";"";1001;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 11   s              s                N              N              N1";"   00005000";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1000";11;11;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"708";"Horas Normais Dispensa Noturna";"Horas Disp Not";no;1;yes;1;1;1;1;1;1;1;1;3;3;1;1;4;"";"";3;3;3;3;3;3;no;1;"";"";1001;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 11                  s                                              N1";"   00005000";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1000";11;11;11;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"709";"Utilidades";"Utilidades";no;2;yes;1;1;1;3;3;3;3;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5051;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 33   s              s                N              N              N3";"   00005201";?;?;no;no;0;0;1;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"1211";0;0;0;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"710";"Reajuste Unimed Seguros";"Reaj Unim Seg";no;2;yes;2;5;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";302;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091956";" 33                  n                                              N3";"   00010100";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"711";"PPM";"PPM";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9696;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"contabil";06/09/22;"161256";" 33   n              n                               N3             N3";"   00000000                                                 ";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"712";"Campanha 3P";"Campanha 3P";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9696;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"contabil";06/09/22;"161306";" 33   n              n                               N3             N3";"   00000000                                                 ";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"713";"Campanha Cana Forte";"Campanha Cana F";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9696;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"contabil";06/09/22;"161314";" 33   n              n                               N3             N3";"   00000000                                                 ";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"714";"Campanha + Qualidade";"Campanha + Qual";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9696;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";09/01/23;"113423";" 33                  n                                              N3";"   00000000                                                 ";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9989";0;0;9;0;no;no;no;no;"3";yes;yes;?;?;0;0;0;0;0;1;0
"715";"Campanha PSV";"Campanha PSV";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9696;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"toliveira";11/07/23;"140538";" 33   n              n                               N3             N3";"   00000000                                                 ";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"716";"Campanha Indique Amigo";"Camp Ind Amigo";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9696;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"toliveira";11/07/23;"134732";" 33                  n                                              N3";"   00000000                                                 ";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"717";"Campanha Canavieiros";"Camp Canavieiro";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9696;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"toliveira";11/07/23;"140440";" 33                  n                                              N3";"   00000000                                                 ";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
